YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
85 10 11 08 088 07.0 09.3 01.10 06.70 05.30 999 1008.1  04.8  07.8 999.0 99.0
85 10 11 09 060 06.5 08.0 01.00 07.10 05.10 999 1007.5  05.6  07.8 999.0 99.0
85 10 11 10 031 06.0 07.6 01.00 06.30 04.90 999 1007.2  04.8  07.8 999.0 99.0
85 10 11 11 053 06.3 08.4 01.00 06.70 05.00 999 1006.6  05.5  07.8 999.0 99.0
85 10 11 12 050 07.2 08.9 01.10 04.50 04.80 999 1006.3  05.4  07.8 999.0 99.0
85 10 11 13 049 06.0 08.0 01.20 06.70 04.90 999 1005.8  05.3  07.8 999.0 99.0
85 10 11 14 034 06.0 07.6 01.20 06.70 04.90 999 1005.3  05.5  07.8 999.0 99.0
85 10 11 15 028 05.8 07.5 01.50 07.70 05.60 999 1005.1  05.8  07.8 999.0 99.0
85 10 11 16 001 06.3 08.3 01.80 08.30 05.90 999 1005.0  05.8  07.8 999.0 99.0
85 10 11 17 010 03.5 05.5 02.20 08.30 06.40 999 1005.4  03.5  07.8 999.0 99.0
85 10 11 18 019 05.5 06.8 02.10 09.10 06.60 999 1005.4  04.6  07.8 999.0 99.0
85 10 11 19 335 05.9 07.4 02.00 09.10 06.80 999 1005.5  05.0  07.7 999.0 99.0
85 10 11 20 352 10.3 12.6 01.90 09.10 06.10 999 1005.3  04.1  07.7 999.0 99.0
85 10 11 21 001 06.5 08.5 02.00 09.10 06.50 999 1005.6  05.7  07.7 999.0 99.0
85 10 11 22 358 06.1 07.7 02.00 10.00 06.60 999 1005.9  05.8  07.7 999.0 99.0
85 10 11 23 332 05.1 06.4 02.10 09.10 06.80 999 1006.0  06.1  07.7 999.0 99.0
85 10 12 00 324 05.8 07.3 02.10 09.10 06.90 999 1005.9  06.1  07.8 999.0 99.0
85 10 12 01 312 05.0 06.5 02.10 09.10 06.90 999 1005.9  06.2  07.8 999.0 99.0
85 10 12 02 313 04.7 06.1 02.10 09.10 06.90 999 1005.7  06.4  07.8 999.0 99.0
85 10 12 03 294 05.5 07.1 02.40 10.00 07.60 999 1005.7  06.6  07.8 999.0 99.0
85 10 12 04 288 05.9 07.5 02.40 10.00 07.60 999 1005.9  06.6  07.8 999.0 99.0
85 10 12 05 292 06.0 07.5 02.00 09.10 07.00 999 1006.1  06.4  07.8 999.0 99.0
85 10 12 06 296 05.9 07.5 02.00 10.00 06.90 999 1006.3  06.2  07.7 999.0 99.0
85 10 12 07 331 04.5 05.8 02.50 10.00 07.60 999 1006.8  05.9  07.7 999.0 99.0
85 10 12 08 293 08.5 10.8 02.10 10.00 06.90 999 1007.0  04.4  07.7 999.0 99.0
85 10 12 09 008 05.4 07.4 02.00 09.10 06.40 999 1007.6  05.0  07.7 999.0 99.0
85 10 12 10 006 08.0 10.0 02.10 10.00 06.60 999 1007.9  05.5  07.7 999.0 99.0
85 10 12 11 009 07.2 09.2 02.10 10.00 06.50 999 1008.4  05.4  07.7 999.0 99.0
85 10 12 12 012 07.0 09.4 02.20 09.10 06.50 999 1008.8  05.1  07.7 999.0 99.0
85 10 12 13 013 08.5 10.6 02.20 09.10 06.60 999 1008.9  05.0  07.6 999.0 99.0
85 10 12 14 008 06.6 08.5 02.10 10.00 06.30 999 1009.4  04.5  07.6 999.0 99.0
85 10 12 15 029 07.2 10.1 02.00 10.00 06.20 999 1009.8  04.4  07.6 999.0 99.0
85 10 12 16 359 07.6 10.2 02.30 10.00 06.80 999 1010.1  04.7  07.6 999.0 99.0
85 10 12 17 357 08.3 10.5 02.20 10.00 06.30 999 1010.7  04.6  07.6 999.0 99.0
85 10 12 18 350 06.9 09.5 02.20 09.10 06.60 999 1011.5  04.4  07.6 999.0 99.0
85 10 12 19 350 06.8 08.9 02.20 10.00 06.40 999 1012.3  04.4  07.6 999.0 99.0
85 10 12 20 351 07.0 09.2 02.00 09.10 06.20 999 1013.1  04.2  07.6 999.0 99.0
85 10 12 21 359 05.1 06.9 02.20 09.10 06.60 999 1013.7  03.9  07.6 999.0 99.0
85 10 12 22 358 05.8 08.2 02.00 09.10 06.50 999 1014.3  04.0  07.6 999.0 99.0
85 10 12 23 347 03.7 05.9 02.00 10.00 06.40 999 1014.8  04.1  07.6 999.0 99.0
85 10 13 00 344 05.0 06.3 01.80 09.10 06.30 999 1015.2  03.9  07.6 999.0 99.0
85 10 13 01 333 03.0 05.8 02.00 09.10 06.80 999 1015.5  04.1  07.6 999.0 99.0
85 10 13 02 315 02.6 04.3 01.90 09.10 06.80 999 1016.0  04.2  07.6 999.0 99.0
85 10 13 03 344 03.6 05.8 01.70 09.10 06.70 999 1016.4  04.3  07.6 999.0 99.0
85 10 13 04 306 02.9 04.7 01.70 10.00 06.60 999 1016.7  04.7  07.6 999.0 99.0
85 10 13 05 275 03.8 05.0 01.60 10.00 06.70 999 1017.3  04.7  07.6 999.0 99.0
85 10 13 06 289 05.6 07.2 01.80 10.00 07.00 999 1017.6  04.8  07.6 999.0 99.0
85 10 13 07 281 04.3 05.5 01.50 10.00 06.40 999 1018.2  04.7  07.6 999.0 99.0
85 10 13 08 268 04.0 06.5 01.60 10.00 06.60 999 1018.7  05.0  07.6 999.0 99.0
85 10 13 09 261 05.3 07.1 01.50 11.10 06.80 999 1018.9  05.1  07.6 999.0 99.0
85 10 13 10 260 05.0 06.4 01.50 10.00 06.40 999 1019.3  04.8  07.6 999.0 99.0
85 10 13 11 253 03.0 07.9 01.60 10.00 06.30 999 1019.8  04.1  07.6 999.0 99.0
85 10 13 12 228 06.2 07.7 01.50 09.10 06.20 999 1020.0  05.0  07.6 999.0 99.0
85 10 13 13 223 06.3 07.9 01.50 10.00 06.10 999 1020.0  05.5  07.6 999.0 99.0
85 10 13 14 245 05.1 06.5 01.60 10.00 06.30 999 1019.9  05.0  07.6 999.0 99.0
85 10 13 15 245 06.2 07.7 01.50 09.10 06.20 999 1019.7  05.3  07.6 999.0 99.0
85 10 13 16 222 06.3 08.0 01.40 10.00 06.00 999 1019.5  05.4  07.6 999.0 99.0
85 10 13 17 201 05.5 06.7 01.50 09.10 05.90 999 1019.2  05.1  07.6 999.0 99.0
85 10 13 18 208 06.7 08.2 01.40 09.10 05.80 999 1019.1  05.0  07.6 999.0 99.0
85 10 13 19 202 07.7 09.7 01.50 09.10 05.80 999 1018.5  05.4  07.6 999.0 99.0
85 10 13 20 197 08.6 10.7 01.40 09.10 05.40 999 1017.8  05.5  07.6 999.0 99.0
85 10 13 21 196 09.8 12.9 01.60 09.10 05.10 999 1016.8  05.8  07.6 999.0 99.0
85 10 13 22 188 10.4 13.1 01.70 05.00 05.30 999 1016.0  05.5  07.6 999.0 99.0
85 10 13 23 187 11.1 14.4 01.80 05.00 05.20 999 1014.6  05.8  07.6 999.0 99.0
85 10 14 00 175 11.5 14.5 01.90 05.60 05.20 999 1012.8  05.9  07.6 999.0 99.0
85 10 14 01 184 12.9 17.0 02.20 05.90 05.50 999 1010.7  05.2  07.6 999.0 99.0
85 10 14 02 181 13.7 17.7 02.50 06.30 05.70 999 1008.2  05.8  07.6 999.0 99.0
85 10 14 03 178 14.3 19.5 02.90 06.70 05.90 999 1006.4  06.3  07.6 999.0 99.0
85 10 14 04 176 15.5 20.4 03.50 07.70 06.20 999 1003.4  05.5  07.6 999.0 99.0
85 10 14 05 169 16.7 24.1 04.00 08.30 06.70 999 1000.2  04.8  07.6 999.0 99.0
85 10 14 06 164 17.0 22.9 04.30 09.10 07.00 999 0996.9  04.9  07.5 999.0 99.0
85 10 14 07 167 17.6 25.8 05.60 10.00 07.80 999 0993.1  05.3  07.5 999.0 99.0
85 10 14 08 172 18.4 27.7 05.90 10.00 08.00 999 0990.4  05.3  07.5 999.0 99.0
85 10 14 09 181 17.4 25.5 07.50 11.10 08.70 999 0987.0  06.2  07.4 999.0 99.0
85 10 14 10 193 15.8 21.2 07.10 12.50 08.90 999 0984.6  06.9  07.4 999.0 99.0
85 10 14 11 210 14.0 19.0 07.10 12.50 09.20 999 0983.6  07.5  07.4 999.0 99.0
85 10 14 12 229 14.1 18.5 07.00 12.50 09.10 999 0983.1  07.6  07.4 999.0 99.0
85 10 14 13 236 14.3 20.2 07.30 12.50 09.50 999 0983.3  07.6  07.3 999.0 99.0
85 10 14 14 237 14.1 18.5 06.70 12.50 09.10 999 0983.6  07.7  07.3 999.0 99.0
85 10 14 15 244 15.9 21.1 06.20 14.30 09.20 999 0984.1  07.3  07.3 999.0 99.0
85 10 14 16 246 15.6 21.7 07.00 14.30 09.80 999 0984.7  07.2  07.3 999.0 99.0
85 10 14 17 254 14.6 20.9 07.10 14.30 09.50 999 0986.0  07.0  07.2 999.0 99.0
85 10 14 18 255 14.3 19.0 07.20 14.30 09.40 999 0987.1  06.6  07.2 999.0 99.0
85 10 14 19 257 16.2 22.6 06.70 14.30 09.30 999 0988.0  06.6  07.2 999.0 99.0
85 10 14 20 257 15.1 20.2 07.10 12.50 09.40 999 0989.3  06.6  07.2 999.0 99.0
85 10 14 21 258 15.2 21.4 07.00 12.50 09.50 999 0990.4  06.8  07.1 999.0 99.0
85 10 14 22 260 14.2 19.5 06.40 12.50 08.80 999 0991.2  07.0  07.1 999.0 99.0
85 10 14 23 264 14.2 18.9 06.50 11.10 08.60 999 0992.5  06.8  07.1 999.0 99.0
85 10 15 00 272 14.0 20.2 06.40 12.50 08.60 999 0993.2  06.9  07.1 999.0 99.0
85 10 15 01 282 13.2 20.2 06.10 12.50 08.50 999 0993.7  06.8  07.1 999.0 99.0
85 10 15 02 285 13.6 18.2 06.60 12.50 08.70 999 0994.4  06.7  07.1 999.0 99.0
85 10 15 03 282 13.6 17.8 05.90 11.10 08.40 999 0995.0  06.5  07.1 999.0 99.0
85 10 15 04 277 13.4 17.3 05.90 12.50 08.60 999 0995.9  06.4  07.1 999.0 99.0
85 10 15 05 267 11.6 15.3 05.90 11.10 08.60 999 0996.9  06.0  07.1 999.0 99.0
85 10 15 06 273 10.4 14.0 05.30 14.30 08.60 999 0997.6  06.3  07.1 999.0 99.0
85 10 15 07 263 09.9 13.1 05.40 12.50 08.70 999 0997.9  06.3  07.1 999.0 99.0
85 10 15 08 259 09.7 12.9 05.30 12.50 09.00 999 0998.4  06.4  07.1 999.0 99.0
85 10 15 09 253 09.6 12.1 05.10 14.30 08.90 999 0998.7  06.7  07.1 999.0 99.0
85 10 15 10 283 10.4 13.5 04.70 12.50 08.90 999 0998.9  06.3  07.0 999.0 99.0
85 10 15 11 277 09.1 12.4 04.70 12.50 08.50 999 0999.4  06.5  07.0 999.0 99.0
85 10 15 12 287 09.3 12.4 04.00 12.50 08.10 999 0999.5  06.4  07.0 999.0 99.0
85 10 15 13 289 07.7 10.3 04.40 10.00 08.50 999 0999.9  06.6  07.0 999.0 99.0
85 10 15 14 284 09.1 12.1 04.20 09.10 08.00 999 0999.9  06.7  07.0 999.0 99.0
85 10 15 15 299 07.9 12.2 03.80 09.10 07.50 999 1000.4  06.7  07.0 999.0 99.0
85 10 15 16 291 09.3 11.9 03.70 12.50 07.60 999 1000.5  06.7  07.0 999.0 99.0
85 10 15 17 294 08.9 11.4 03.50 12.50 07.30 999 1001.0  06.7  07.0 999.0 99.0
85 10 15 18 290 09.7 11.8 03.60 12.50 07.60 999 1001.3  06.5  07.0 999.0 99.0
85 10 15 19 271 10.2 13.6 03.50 14.30 07.60 999 1001.8  06.5  07.0 999.0 99.0
85 10 15 20 282 08.8 11.2 03.50 12.50 07.40 999 1002.7  06.1  07.0 999.0 99.0
85 10 15 21 275 10.0 13.2 03.30 12.50 07.70 999 1003.4  06.1  07.0 999.0 99.0
85 10 15 22 274 09.8 14.2 03.40 12.50 07.80 999 1004.2  06.0  07.0 999.0 99.0
85 10 15 23 276 10.5 14.3 03.40 12.50 07.80 999 1004.9  06.0  07.0 999.0 99.0
85 10 16 00 283 11.7 15.5 03.20 12.50 07.50 999 1005.4  06.0  07.0 999.0 99.0
85 10 16 01 278 10.8 15.0 03.30 08.30 07.20 999 1006.1  06.2  07.0 999.0 99.0
85 10 16 02 274 11.4 15.5 03.10 12.50 07.10 999 1006.8  06.2  07.0 999.0 99.0
85 10 16 03 278 10.8 14.8 03.10 07.10 06.70 999 1007.6  06.4  07.0 999.0 99.0
85 10 16 04 271 10.8 14.7 03.40 07.70 06.90 999 1008.0  06.5  07.0 999.0 99.0
85 10 16 05 287 09.1 11.7 03.20 07.10 06.50 999 1008.3  06.5  07.0 999.0 99.0
85 10 16 06 288 10.6 14.6 03.50 10.00 06.70 999 1008.7  06.6  07.0 999.0 99.0
85 10 16 07 283 11.8 14.6 03.40 07.70 06.70 999 1009.1  06.4  07.0 999.0 99.0
85 10 16 08 282 12.1 16.5 03.30 08.30 06.60 999 1009.6  06.3  07.0 999.0 99.0
85 10 16 09 283 12.3 15.9 03.50 11.10 06.90 999 1010.3  05.6  07.0 999.0 99.0
85 10 16 10 287 11.2 14.3 03.40 08.30 06.90 999 1011.2  05.1  07.0 999.0 99.0
85 10 16 11 281 12.1 15.2 03.20 11.10 07.00 999 1011.9  04.8  07.0 999.0 99.0
85 10 16 12 277 09.8 13.4 03.50 07.70 07.20 999 1012.9  04.7  07.0 999.0 99.0
85 10 16 13 265 10.6 13.6 03.40 08.30 07.10 999 1013.1  04.8  06.9 999.0 99.0
85 10 16 14 295 11.5 15.5 03.40 08.30 07.10 999 1013.9  03.6  06.9 999.0 99.0
85 10 16 15 289 10.3 14.1 03.40 08.30 07.30 999 1014.5  04.3  06.9 999.0 99.0
85 10 16 16 288 09.9 13.9 03.60 08.30 07.10 999 1015.2  04.7  06.9 999.0 99.0
85 10 16 17 291 09.9 13.5 02.90 09.10 06.80 999 1015.7  04.8  06.9 999.0 99.0
85 10 16 18 299 09.0 12.4 03.40 11.10 07.00 999 1015.9  04.7  06.9 999.0 99.0
85 10 16 19 295 09.1 12.2 03.10 09.10 06.80 999 1016.1  04.9  06.9 999.0 99.0
85 10 16 20 303 10.0 12.7 03.40 08.30 06.70 999 1016.9  04.7  06.9 999.0 99.0
85 10 16 21 309 09.4 12.3 03.00 11.10 06.70 999 1017.6  04.6  06.9 999.0 99.0
85 10 16 22 310 09.2 11.4 03.10 08.30 06.90 999 1017.8  04.7  06.9 999.0 99.0
85 10 16 23 289 08.4 11.0 03.10 09.10 06.70 999 1018.5  04.9  06.9 999.0 99.0
85 10 17 00 293 08.9 11.4 99.00 99.00 99.00 999 1019.0  04.9  06.9 999.0 99.0
85 10 17 01 322 07.7 10.4 03.10 08.30 07.00 999 1019.7  04.2  06.9 999.0 99.0
85 10 17 02 312 08.4 11.4 02.70 10.00 06.90 999 1020.5  04.6  06.9 999.0 99.0
85 10 17 03 333 06.9 08.8 02.80 09.10 07.10 999 1022.0  04.0  06.9 999.0 99.0
85 10 17 04 323 08.6 12.2 02.70 09.10 07.10 999 1023.2  03.9  06.9 999.0 99.0
85 10 17 05 317 08.5 11.0 02.50 08.30 06.90 999 1024.8  03.5  06.9 999.0 99.0
85 10 17 06 332 08.8 13.5 02.70 08.30 06.90 999 1026.1  03.4  06.9 999.0 99.0
85 10 17 07 339 08.8 12.0 03.00 09.10 07.10 999 1027.5  03.2  06.8 999.0 99.0
85 10 17 08 329 08.3 11.4 02.90 08.30 06.70 999 1029.2  03.1  06.8 999.0 99.0
85 10 17 09 339 08.7 11.3 02.60 07.70 06.40 999 1030.1  02.9  06.8 999.0 99.0
85 10 17 10 343 07.1 09.9 02.90 07.70 06.80 999 1031.0  03.1  06.8 999.0 99.0
85 10 17 11 324 07.0 10.0 02.80 10.00 06.70 999 1032.3  03.2  06.8 999.0 99.0
85 10 17 12 325 07.7 09.9 02.70 09.10 06.70 999 1032.9  03.1  06.8 999.0 99.0
85 10 17 13 315 07.2 11.1 02.50 10.00 06.50 999 1033.9  03.1  06.8 999.0 99.0
85 10 17 14 307 06.7 09.2 02.60 10.00 06.90 999 1034.6  03.2  06.8 999.0 99.0
85 10 17 15 294 06.8 10.9 02.50 08.30 06.90 999 1035.0  03.2  06.8 999.0 99.0
85 10 17 16 316 05.3 07.2 02.40 10.00 07.00 999 1035.6  03.3  06.8 999.0 99.0
85 10 17 17 305 05.4 06.9 02.30 10.00 06.90 999 1036.4  03.4  06.8 999.0 99.0
85 10 17 18 297 03.9 05.3 02.30 10.00 07.00 999 1036.4  03.4  06.8 999.0 99.0
85 10 17 19 312 04.0 05.8 02.10 10.00 06.90 999 1036.6  03.4  06.8 999.0 99.0
85 10 17 20 297 02.8 04.3 02.20 08.30 07.00 999 1037.3  03.7  06.8 999.0 99.0
85 10 17 21 317 02.1 03.7 02.30 09.10 07.30 999 1037.4  03.7  06.8 999.0 99.0
85 10 17 22 275 01.0 02.3 02.30 10.00 07.50 999 1037.6  04.6  06.9 999.0 99.0
85 10 17 23 224 02.3 04.4 02.10 10.00 07.30 999 1037.4  04.4  06.9 999.0 99.0
85 10 18 00 217 03.3 04.3 02.00 09.10 07.10 999 1037.6  04.7  06.9 999.0 99.0
85 10 18 01 197 04.3 05.7 02.20 09.10 07.20 999 1036.7  04.8  06.9 999.0 99.0
85 10 18 02 199 05.1 06.0 02.00 10.00 07.10 999 1036.1  05.0  06.9 999.0 99.0
85 10 18 03 195 06.4 07.7 02.00 09.10 06.90 999 1035.8  05.3  06.9 999.0 99.0
85 10 18 04 179 06.0 07.5 02.00 09.10 07.00 999 1034.9  05.5  06.9 999.0 99.0
85 10 18 05 172 06.5 07.6 02.00 09.10 07.20 999 1034.5  05.6  06.9 999.0 99.0
85 10 18 06 169 07.9 09.2 02.00 09.10 06.80 999 1033.6  05.9  06.9 999.0 99.0
85 10 18 07 169 08.3 10.1 02.10 09.10 06.70 999 1032.8  06.2  06.9 999.0 99.0
85 10 18 08 170 08.0 09.9 02.10 09.10 06.40 999 1032.1  06.5  06.9 999.0 99.0
85 10 18 09 178 07.0 08.7 02.00 09.10 06.30 999 1031.5  06.6  06.9 999.0 99.0
85 10 18 10 172 07.1 08.7 01.90 08.30 06.10 999 1030.8  06.7  06.8 999.0 99.0
85 10 18 11 163 06.7 08.9 01.90 08.30 06.20 999 1029.2  06.3  06.8 999.0 99.0
85 10 18 12 143 08.3 10.2 01.90 09.10 05.90 999 1026.8  06.3  06.8 999.0 99.0
85 10 18 13 153 09.9 12.7 01.70 09.10 05.70 999 1024.4  06.1  06.8 999.0 99.0
85 10 18 14 164 10.3 13.0 01.90 08.30 05.50 999 1022.1  05.9  06.8 999.0 99.0
85 10 18 15 155 10.2 12.8 02.00 08.30 05.40 999 1020.3  05.8  06.8 999.0 99.0
85 10 18 16 155 10.4 12.9 02.00 05.90 05.50 999 1017.5  06.2  06.8 999.0 99.0
85 10 18 17 164 08.1 10.1 02.00 05.90 05.50 999 1015.8  06.7  06.8 999.0 99.0
85 10 18 18 199 05.1 05.7 01.90 06.70 05.80 999 1015.0  07.3  06.8 999.0 99.0
85 10 18 19 213 06.6 07.6 01.90 06.30 06.00 999 1013.8  07.2  06.8 999.0 99.0
85 10 18 20 234 05.8 06.8 02.10 07.10 06.20 999 1013.9  07.3  06.8 999.0 99.0
85 10 18 21 241 06.1 07.4 01.90 07.10 06.20 999 1013.4  07.3  06.8 999.0 99.0
85 10 18 22 256 06.9 08.3 02.10 07.10 06.30 999 1013.9  07.3  06.9 999.0 99.0
85 10 18 23 252 05.7 06.6 02.20 08.30 06.50 999 1014.4  07.2  06.9 999.0 99.0
85 10 19 00 257 05.8 07.1 02.30 07.70 06.70 999 1015.2  07.1  06.9 999.0 99.0
85 10 19 01 259 04.8 06.0 02.50 08.30 07.10 999 1015.3  07.1  06.9 999.0 99.0
85 10 19 02 263 04.6 05.6 02.60 09.10 07.30 999 1015.4  07.1  06.9 999.0 99.0
85 10 19 03 262 03.7 04.6 02.60 09.10 07.40 999 1016.1  07.0  06.9 999.0 99.0
85 10 19 04 235 03.7 04.5 02.90 09.10 07.40 999 1016.1  06.9  06.9 999.0 99.0
85 10 19 05 234 03.9 04.8 02.70 09.10 07.10 999 1016.6  06.9  06.9 999.0 99.0
85 10 19 06 215 04.8 05.7 02.60 10.00 07.00 999 1015.9  06.9  06.9 999.0 99.0
85 10 19 07 230 05.2 06.2 02.60 10.00 07.00 999 1016.1  07.0  06.9 999.0 99.0
85 10 19 08 214 06.6 07.7 02.70 09.10 06.80 999 1015.3  07.0  06.9 999.0 99.0
85 10 19 09 211 07.4 08.9 02.70 09.10 07.00 999 1014.6  07.3  06.9 999.0 99.0
85 10 19 10 215 08.5 10.6 03.00 10.00 07.10 999 1014.2  07.4  06.9 999.0 99.0
85 10 19 11 216 09.4 11.0 03.00 10.00 07.20 999 1013.8  07.5  06.9 999.0 99.0
85 10 19 12 219 09.7 11.5 02.60 10.00 06.70 999 1013.4  07.4  06.9 999.0 99.0
85 10 19 13 219 08.7 10.6 02.90 10.00 06.90 999 1012.8  07.4  06.9 999.0 99.0
85 10 19 14 213 08.3 09.9 02.80 09.10 06.80 999 1011.8  07.4  06.9 999.0 99.0
85 10 19 15 208 09.0 11.2 03.10 09.10 07.20 999 1010.4  07.5  06.9 999.0 99.0
85 10 19 16 200 09.4 12.4 02.90 09.10 06.90 999 1008.8  07.7  06.9 999.0 99.0
85 10 19 17 200 11.2 13.8 03.10 09.10 06.90 999 1007.4  08.0  06.9 999.0 99.0
85 10 19 18 209 11.0 15.3 03.20 08.30 06.30 999 1005.8  08.3  06.9 999.0 99.0
85 10 19 19 232 11.7 16.3 03.30 08.30 06.40 999 1005.1  08.6  06.9 999.0 99.0
85 10 19 20 241 12.4 17.0 03.70 09.10 06.60 999 1004.5  08.3  06.9 999.0 99.0
85 10 19 21 239 12.2 16.0 03.80 09.10 06.70 999 1003.6  08.1  06.9 999.0 99.0
85 10 19 22 236 13.1 16.3 03.80 09.10 06.80 999 1003.5  08.0  06.9 999.0 99.0
85 10 19 23 229 12.0 15.2 03.80 09.10 07.10 999 1003.1  07.8  06.9 999.0 99.0
85 10 20 00 233 11.7 15.3 03.60 10.00 06.90 999 1002.8  07.6  06.9 999.0 99.0
85 10 20 01 234 11.6 14.9 04.00 10.00 07.50 999 1002.2  07.5  06.9 999.0 99.0
85 10 20 02 242 10.9 13.8 03.60 10.00 07.20 999 1002.4  07.1  06.9 999.0 99.0
85 10 20 03 247 10.3 14.1 03.50 10.00 07.20 999 1002.3  06.9  06.9 999.0 99.0
85 10 20 04 256 10.3 13.6 03.60 10.00 07.30 999 1002.6  06.4  06.9 999.0 99.0
85 10 20 05 257 09.9 13.1 03.50 10.00 07.30 999 1002.8  06.3  06.9 999.0 99.0
85 10 20 06 255 09.2 12.8 03.50 10.00 07.40 999 1002.9  06.7  06.9 999.0 99.0
85 10 20 07 263 10.2 14.9 03.30 10.00 07.20 999 1002.8  06.7  06.9 999.0 99.0
85 10 20 08 264 08.9 12.4 03.30 10.00 07.10 999 1002.1  06.6  06.9 999.0 99.0
85 10 20 09 269 11.0 15.3 03.30 10.00 06.90 999 1002.9  06.3  06.9 999.0 99.0
85 10 20 10 283 09.6 13.3 03.30 10.00 06.70 999 1002.6  06.2  06.8 999.0 99.0
85 10 20 11 288 10.7 14.8 03.20 10.00 06.50 999 1002.5  05.7  06.8 999.0 99.0
85 10 20 12 288 10.4 14.0 03.00 10.00 06.20 999 1002.6  04.9  06.8 999.0 99.0
85 10 20 13 287 10.8 14.6 03.00 10.00 06.20 999 1002.6  04.7  06.8 999.0 99.0
85 10 20 14 288 11.0 14.0 02.80 10.00 06.10 999 1003.2  05.0  06.8 999.0 99.0
85 10 20 15 281 11.7 15.2 03.00 10.00 06.50 999 1003.2  04.4  06.8 999.0 99.0
85 10 20 16 287 11.7 15.5 03.10 07.70 06.50 999 1003.5  05.0  06.8 999.0 99.0
85 10 20 17 279 12.2 16.4 03.10 07.70 06.40 999 1003.8  05.4  06.8 999.0 99.0
85 10 20 18 283 12.1 15.2 03.50 09.10 06.80 999 1003.9  05.8  06.8 999.0 99.0
85 10 20 19 282 12.4 16.7 03.40 09.10 06.90 999 1004.5  05.4  06.8 999.0 99.0
85 10 20 20 294 11.1 15.3 03.80 08.30 07.10 999 1005.2  05.6  06.8 999.0 99.0
85 10 20 21 287 11.5 16.7 03.90 09.10 07.30 999 1005.6  05.6  06.9 999.0 99.0
85 10 20 22 295 11.7 15.5 04.10 08.30 07.30 999 1006.0  05.5  06.9 999.0 99.0
85 10 20 23 296 11.3 15.9 03.90 09.10 07.00 999 1006.8  05.2  06.9 999.0 99.0
85 10 21 00 297 10.6 14.2 03.60 09.10 06.70 999 1007.6  05.3  06.9 999.0 99.0
85 10 21 01 307 10.4 13.9 03.10 09.10 06.50 999 1007.8  05.3  06.8 999.0 99.0
85 10 21 02 308 09.9 12.5 03.60 08.30 06.90 999 1007.9  05.3  06.8 999.0 99.0
85 10 21 03 302 09.3 12.4 03.20 08.30 06.50 999 1008.2  05.3  06.8 999.0 99.0
85 10 21 04 309 08.8 11.9 03.20 08.30 06.70 999 1008.6  05.3  06.7 999.0 99.0
85 10 21 05 312 07.4 10.3 02.70 07.70 06.50 999 1009.1  05.3  06.7 999.0 99.0
85 10 21 06 312 07.5 09.7 02.90 08.30 06.60 999 1009.5  04.9  06.8 999.0 99.0
85 10 21 07 304 06.1 07.6 02.70 07.70 06.70 999 1009.8  04.0  06.8 999.0 99.0
85 10 21 08 344 05.7 07.6 02.80 07.70 07.00 999 1010.0  04.2  06.8 999.0 99.0
85 10 21 09 359 03.9 05.4 02.40 09.10 06.90 999 1010.4  04.7  06.8 999.0 99.0
85 10 21 10 008 03.5 05.0 02.60 08.30 07.10 999 1010.5  04.7  06.8 999.0 99.0
85 10 21 11 011 03.5 05.3 02.40 09.10 07.10 999 1010.5  04.6  06.8 999.0 99.0
85 10 21 12 001 03.1 04.7 02.70 08.30 07.20 999 1010.8  04.6  06.8 999.0 99.0
85 10 21 13 001 01.4 02.6 02.40 07.70 07.00 999 1011.0  04.5  06.7 999.0 99.0
85 10 21 14 043 01.1 02.1 02.40 08.30 06.90 999 1011.1  04.4  06.7 999.0 99.0
85 10 21 15 050 03.9 05.5 02.30 07.70 06.90 999 1010.8  04.3  06.7 999.0 99.0
85 10 21 16 030 05.8 07.2 02.50 09.10 07.20 999 1010.9  03.4  06.7 999.0 99.0
85 10 21 17 054 05.5 06.6 02.40 09.10 07.00 999 1010.9  03.4  06.7 999.0 99.0
85 10 21 18 064 03.3 04.8 02.30 09.10 07.20 999 1010.9  04.0  06.7 999.0 99.0
85 10 21 19 069 06.1 07.4 02.40 09.10 07.30 999 1010.8  04.1  06.7 999.0 99.0
85 10 21 20 064 05.1 06.3 02.50 10.00 07.40 999 1011.1  03.9  06.7 999.0 99.0
85 10 21 21 085 05.0 06.4 02.40 09.10 06.90 999 1011.2  04.0  06.7 999.0 99.0
85 10 21 22 061 04.2 05.6 02.30 10.00 07.20 999 1011.7  04.0  06.7 999.0 99.0
85 10 21 23 070 05.0 06.7 02.20 09.10 07.20 999 1011.7  03.8  06.7 999.0 99.0
85 10 22 00 072 04.5 06.6 02.00 09.10 07.20 999 1011.9  03.8  06.7 999.0 99.0
85 10 22 01 053 04.6 05.8 02.10 09.10 07.50 999 1012.0  03.7  06.7 999.0 99.0
85 10 22 02 053 04.2 06.1 02.10 10.00 07.40 999 1012.1  03.5  06.7 999.0 99.0
85 10 22 03 052 02.6 03.9 02.10 09.10 07.30 999 1012.4  03.6  06.7 999.0 99.0
85 10 22 04 052 04.1 05.9 02.10 09.10 07.50 999 1012.7  03.5  06.7 999.0 99.0
85 10 22 05 047 04.7 06.2 02.10 10.00 07.60 999 1013.2  03.5  06.6 999.0 99.0
85 10 22 06 051 04.3 05.7 02.00 10.00 07.60 999 1013.5  03.5  06.6 999.0 99.0
